"","words","index"
"283","matur","diabetul zaharat şi, 411b la nivelul lobului anterior hipofizar, 393, 396f, 398f numărul şi procentajul, 228t, 230 originea/diferenţierea/maturarea, 92f, 239f, 243f
afecţiuni asociate cu anomalii ale, 229230b funcţiile, 93t, 224t granulele specifice din, 228t, 229. 230f, 231f numărul şi procentajul, 229t, 229 originea/diferenţierea/maturarea, 92f, 239f, 243f
numărul şi procentajul, 224, 228t originea/diferenţierea/maturarea, 92f, 226, 239f, 242-244, 242f, 243f, 244f, 245f, 246f. 252f rolul splinei în distrugerea/îndepărtarea, 277-279, 279f
Factor de promovare a maturării (MPF). 60
Faţă trans (de maturare) a complexului
Fază de maturare (a spermiogenezei), 423f. 425, 425f
antrali (secundari), 437, 437f, 441f, 442f de Graaf (maturi, preovulatori), 436f, 437, 437f ovarieni. vezi Foliculi ovarieni piloşi, 368, 369f, 370f primordiali, 436, 436f, 437f, 438f creşterea, 436-437, 437f, 438f, 439f, 440f, 441f, 442f tiroidieni, 411. 412f, 414f captarea iodului în, 413
atrezia, 435-439, 442f creşterea, 436-437, 437f, 438f, 439f, 440f, 441f, 442f maturi (de Graaf/preovulatori), 436f, 437,  437f primari pluristratificaţi (preantrali), 436, 437f,439f unistratificaţi, 436, 437f, 438f primordiali, 436, 436f, 437f, 438f secundari (antrali), 437, 437f, 441f, 442f
de zimogen, 42, 82, 84f, 85f imature, 82
mature, 82, 85(
originea/diferenţierea/maturarea (granulocitopoiezâ), 238, 239f, 243f, 245-247, 245f, 246f, 247f, 248f infecţiile bacteriene şi (deviere la stânga a formulei leucocitare), 247b metaplazia mieloidă şi, 277b
in tegument, 366 in timus, 249, 257, 257f, 258t, 267-268, 267f mici. 232. 233, 234f numărul şi procentajul. 228t, 258t originea/diferenţierea/maturarea, 92f.
cu memorie, 258, 260, 261f, 262f distribuţia. 258t funcţiile, 224t. 258, 260, 261f, 262f vezi şi Imunitate originea/diferenţierea/maturarea, 92f, 239f, 249, 257, 257f receptorii, 258
originea/diferenţierea/maturarea, 92f, 239f, 249, 257, 257f, 267-268. 269f receptorii, 258 recunoaşterea moleculelor MHC de către   259 timice, 249, 257, 257f, 258t, 267-268, 267f
activate, 95b alveolare, 352f, 354f, 357 funcţii ale, 93t. 95-96b, 97t hepatice (celule Kupffer). 97t, 325f, 326, 329f intestinale, 300, 307f, 308f, 310f lizozomii din, 38, 39f originea şi maturarea, 92f, 93. 95. 249 rolul în apoptozâ, 64, 64b. 65f
funcţii ale, 97t, 224, 233 numărul şi procentajul, 228t originea/diferenţierea/maturarea, 92f, 93. 95, 233, 239f, 249
MPF (factor de promovare a maturării), 60
boli care afectează, 228b, 228-229b compartimente funcţionale ale, 248, 248f disfuncţii ale, 228-229b funcţiile, 93t, 2241, 228 granulele specifice din, 228, 228f, 228t, 229f, 230f imature, 228b
numărul şi procentajul, 228t modificări ale, 249b originea/diferenţierea/maturarea, 92f, 228, 228b, 239, 243f, 245f cinetica, 248-249. 248f, 249b
boli care afectează, 237b, 250b funcţiile, 224t, 236-237 numărul, 28t, 236, 250b originea/difer^nţierea/maturarea, 92f, 236, 242f, 250, 250f, 251f, 252f, 253f
Pubertate precoce/maturizare sexuală precoce afectarea ţesutului osos de, 148b excesul de androgeni suprarenalieni şi, 407b
Timocite, 266, 267. vezi şi Timus, maturarea timică a limfocitelor T.
distribuţia limfocitelor în, 258t funcţia secretoare a, 268 maturarea limfocitelor T în, 249, 257, 257f, 267-268, 267f, 268f, 269f vascularizaţia, 266-267
primar (imatur, reticular), 137-138, 141, 141f resorbţia, 136, 137f boli asociate cu, 136b influenţa parathormonului asupra, 416 rolul metabolic al, 145-148 secundar (matur, lamelar). 137-140, 138f. 139f, 140f, 141f structura internă a, 145 tipuri de, 137-140 tumori ale, 148b vindecarea fracturilor şi, 145b, 147f
primar (imatur, reticular), 137-138, 141, 141f resorbţia, 136, 137f boli asociate cu, 136b influenţa parathormonului asupra, 416 rolul metabolic al, 145-148 secundar (matur, lamelar). 137-140, 138f. 139f, 140f, 141f structura internă a, 145 tipuri de, 137-140 tumori ale, 148b vindecarea fracturilor şi, 145b, 147f
vezi şi Ţesut osos Ţesut osos lamelar (matur/secundar), 137140. 138f, 139f, 140f, 141f. vezi şi Ţesut osos
Ţesut osos reticular (primar/imatur), 137138, 141, 141f. vezi şi Ţesut osos"
"284","medular","Artere medulare, suprarenaliene, 400, 401f
Articulaţii, 149-150, 151f, 152f, Aspirat medular, 249b
Compartiment de stocare medulară, pentru neutroflle, 248, 248f
Compartiment medular de formare, pentru neutroflle, 248, 248f
Cordoane medulare, a ganglionului limfatic, 271, 272f, 273f
metastazele în, 272b recirculaţia limfocitelor şi. 274, 274f sateliţi, 260, 272b zona corticalâ a, 270f, 271, 271f zona medulară a. 270f, 271, 271f. 272f, 273f
Medulară renală, 373, 374f, 375f
corticali, 375f, 377 juxtamedulari, 374f, 376-377
Sinusuri medulare, ale ganglionului limfatic, 271,272f, 273f
Zonă medulară a firului de păr, 369, 369f a ganglionului limfatic, 270f, 271, 271f, 272f. 273f a glandei suprarenale, 400, 401 f, 406407, 406f a ovarului, 435, 436f renală, 373, 374f, 375f timicâ, 266, 267f, 268f, 269f"
"285","plex","ale complexului Golgi, 36 ale reticulului endoplasmic neted, 33f, 34 ale reticulului endoplasmic rugos, 32f, 33, 33f, 34f perinucleare, 51, 52f terminale, în musculatura scheletică, 191
Complex (aparat) Golgi, 35-36, 36f, 37f afecţiuni asociate cu anomalii ale, 50t
Complex al porului nuclear, 51-54, 53f, 54f
Complex calciu-calmodulină, 199
Complex major de histocompatibilitate
Componentă intrinsecă, a inervaţiei intestinale, 311, 312f. vezi şi Plexuri nervoase, ale tractului digestiv
Faţa cis (de formare), a complexului Golgi, 36. 36f, 37f
Faţă trans (de maturare) a complexului
adaptativă, 260 anticorpii şi, 254-255, 255f. 256f. 256t antigenele şi, 254 celulară, 254, 260, 261f, 262f complementul şi. 255, 256f complexul major de histocompatibilitate
MHC vezi Complex major de histocompatibilitate
Molecule ale complexului major de histocompatibilitate clasa I/II, 258-260
Plex coroid, 160, 170f
Plex nervos Auerbach (mienteric), 281, 282f, 310f, 311, 312f, 313f
Plex nervos Meissner (submucos), 281, 282f. 310f. 311
Plex pampiniform, 428
Plexuri nervoase, ale tractului digestiv, 281, 282f, 310f, 311, 312f leziuni/disfuncţii ale, 282b
sinteza hepatică de, 323, 332, 334f sinteza de complexul Golgi şi, 25, 26f, 35, 36, 37f hepatică, 332, 334f in reticulul endoplasmic rugos, 25, 26f, 33-34, 34f, 35f la nivelul poliribozomilor, 31, 33f, 34, 34f, 35f mitocondrială, 30 nucleolii şi, 56b spermatice specifice, 427b transmembranare, 23, 24, 24f, 25f
Strat plexiform (sinaptic) extern al retinei, 463, 464f, 465f
Strat plexiform intern al retinei, 463, 464f, 465f
Straturi plexiforme ale retinei, 463, 464f, 465f
de transport (complex Golgi), 36, 36f, 37f matriceale, 284 optice, 463 secretorii, 42, 47. vezi şi Granule de secreţie seminale, 418f, 429, 431f sinaptice, 158f, 159, 160f tapetate, 26, 27f, 28f"
"286","megacarioblast","Megacarioblaste, 239f, 250, 250f"
"287","megacariocitopoieză","Megacariocite/megacariocitopoieză, 92f, 236, 238, 239f, 242f, 244f, 250, 250f, 251f, 252f, 253f"
"288","megacariocite","Celulă formatoare de megacariocite, 239f
Megacariocite/megacariocitopoieză, 92f, 236, 238, 239f, 242f, 244f, 250, 250f, 251f, 252f, 253f"
"289","de melanină","Granule de melanină. 47, 364-365, 364f, 365f
sinteza de melanină realizată de, 364-365, 365f tulburări ale. 366b"
"290","melanocit","ci-MSH (hormon o melanocito-stimulator), 397, 397t
cancerul cutanat şi, 365f. 366b. 372b şi efectele asupra melanocitelor. 360.
culoarea, melanocitele şi, 369f, 370
Hormon ? melanocito-stimulator (?-MSH), 397, 397t
Melanocite
cancerul cutanat şi, 365f, 366b, 372b şi efectele asupra melanocitelor, 360, 365
activitatea imunologică la nivelul, 366 culoarea, 363. vezi şi Melanocite efectele senescenţei asupra, 367b elasticitatea, 360 funcţiile, 360 glandele din, 370-372. 370f. 371f, 372f gros (glabru), 360-361, 360f. 363 pigmentarea boli care afectează, 366b melanocitele şi, 363-365, 364f, 366b receptorii senzoriali din, 367-368, 368f straturile, 360, 360f. vezi şi Derm; Epiderm subţire, 360-36, 361f, 363 tumori ale, 372b. vezi şi Cancer cutanat vascularizaţia, 367-368
activitatea imunologică la nivelul, 366 culoarea, 363. vezi şi Melanocite efectele senescenţei asupra, 367b elasticitatea, 360 funcţiile, 360 glandele din, 370-372. 370f. 371f, 372f gros (glabru), 360-361, 360f. 363 pigmentarea boli care afectează, 366b melanocitele şi, 363-365, 364f, 366b receptorii senzoriali din, 367-368, 368f straturile, 360, 360f. vezi şi Derm; Epiderm subţire, 360-36, 361f, 363 tumori ale, 372b. vezi şi Cancer cutanat vascularizaţia, 367-368"
"291","melanozom","Melanozomi, 364, 365f"
"292","membranoasă","Uretră membranoasă, 390"
"293","menstruală","Fază menstruală a ciclului menstrual, 447, 449t"
"294","menstrual","Ciclu menstrual, 446-450, 447f, 449f, 449t modificări ale sânilor în timpul, 453
de sarcină, 440 menstrual, 440
influenţa hormonilor ovarieni asupra, 447, 447f, 449t în timpul fazei menstruale a ciclului menstrual, 448, 449t
menstrual, 448, 449t
menstrual, 447, 447f, 448f, 449f. 449t
menstrual, 447, 447f, 448f, 449f. 449t în timpul fazei secretorii a ciclului menstrual, 448, 448f. 449f, 449t
influenţa asupra ciclului menstrual, 446447, 447f, 449t influenţa asupra endometrului/uterului, 199. 447 influenţa asupra mucoasei vaginale, 451 influenţa asupra ţesutului osos, 148b
ciclului menstrual. 447, 447f, 448f, 449f, 449t
Faza Iuţeală (secretone) a ciclului menstrual, 447, 448. 448f, 449f. 449t
ciclului menstrual. 447. 447f, 448f. 449f.
Fază menstruală a ciclului menstrual, 447, 449t
ciclului menstrual. 447. 447f. 448f. 449f, 449t
Fază secretorie (Iuţeală) a ciclului menstrual. 447, 448. 448f, 449f. 449t
menstrual, 447. 447f. 448f, 449f. 449t
menstrual, 447. 447f. 448f, 449f. 449t în timpul fazei secretoni a ciclului menstrual, 448, 48f, 449f. 449t
acţiunile, 397t. 398f, 436 celule care secretă, 397t dezvoltarea foliculară/ovocitară şi, 436 funcţia ovarianâ şi, 398f, 442f funcţiile testiculare/spermatogeneza şi, 398f, 428 influenţa asupra ciclului menstrual a, 449t
Menstruaţie, 448. vezi şi Ciclu menstrual corp galben menstrual. 440
corp galben menstrual. 440
efectele asupra ciclului menstrual, 446447 efectele asupra endometrului/uterului, 199, 448"
"295","mezangial","conversia angiotensinei I la, 206, 384 receptorii celulelor mezangiale pentru, 375
Celule mezangiale, 375. 380f extraglomerulare (granulare), 375, 384
atriale, 198. 201f. 217 receptorii mezangiali pentru, 375"
"296","mezaxon","Mezaxon, 171f, 173f"
"297","mezoteliu","Mezoteliu/celule mezoteliale. 75, 75f al tractului digestiv, 281, 282f originea, 92f pinocitoza în, 82"
"298","metacromatic","Leucodistrofie metacromaticâ, 38b. 50t"
"299","metamielocit","Metamielocite, 243, 246f
Metamielocite eozinofile, 243f
Metamielocite neutrofile, 243f"
"300","metaplazie","Metaplazie, 81b mieloidă. 277b"
"301","microcit","Microcite, 225b"
"302","microfilament","Microfilamente. vezi şi tipurile specifice filamente de actinâ, 44-45. 44f, 47f filamente de miozinâ, 45. 188f, 189 filamente intermediare, 45-47, 45t, 48f"
"303","microtubular","Centrii organizatori microtubulari, 42"
"304","microtubul","Centrii organizatori microtubulari, 42
Colchicină, efectele asupra microtubulilor, 42-43, 43b
Fascicul marginal de microtubuli. 236
MAP (proteine asociate microtubulilor), 42
afectarea microtubulilor de, 42-43. 43b afectarea tractului gastrointestinal de, 313b
Microtubuli, 42-44, 43f, 44f, 45f, 46f boli produse de anomalii ate, 50t
ale surfactantului, 354 asociate microtubulilor (MAP), 42 bazică majoră, 229 de ancorare, 34, 34f de transfer, transportul fosfolipidelor din
Taxol, afectarea microtubulilor de către, 43, 43b
Vinblastină, şi efectele la nivelul microtubulilor. 43, 43b
Vincristinâ. şi efectele la nivelul microtubulilor, 43b"
"305","microvil","contracţia şi, 190f, 192-194 în microvili, 70, 72f, 299, 302f, 303f
din intestinul gros, 311, 313f, 314 din intestinul subţire, 298-299, 301f, 302f microvilii şi, 70, 72f, 298-299, 302f, 303f
în microvili, 70, 72f, 299, 302f, 303f
şi Microvili a celulelor din tubii contorţi proximali, 375, 375f, 382f, 383f a intestinului subţire. 298, 301f, 306f
filamente de actinâ, 44-45. 44f, 47f filamente de miozinâ, 45. 188f, 189 filamente intermediare, 45-47, 45t, 48f în microvili, 70, 72f, 299, 302f, 303f
Microvili, 68f, 69f, 70, 72f. vezi şi Margine"
"306","mineral","Mineralocorticoizi. 404. 404f boli care afectează secreţia de, 407b"
"307","mitocondrial","sinteza mitocondrială de, 29-30, 31f, 32f
leziunile/mutaţiile, 60 proliferarea celulară şi, 63b localizare, în celule şi ţesuturi, 10 mitocondrial, 30 replicare, în interfază, 58, 62f sinteză de (faza S), 58, 62f
poliribozomii şi, 31, 33f, 34 mitocondrial, 30 ribozomal, (ARNr), 31
Boli prin deficit mitocondrial, 31b, 32f
Citopatie mitocondrială, 50t
ampulare, 471, 472f funcţiile vestibulare ale, 472f, 473 mitocondriale, 29, 31f, 32f ale celulelor secretoare de steroizi, 88-89, 89f
capsulară (teritorială), 129, 129f, 130f extracelulară, 66, 66t. 91 a ţesutului cartilaginos, 128, 129, 129f. 130f a vaselor sanguine, boli care afectează, 207b interacţiunea celulelor cu, 115. 117f granule specifice ale eozinofilelor, 229 mitocondrialâ, 29. 30, 32f nucleară, 57 osoasă. 134, 134f, 136-137 sinteza de, 135 unghială, 370
Membrană mitocondrialâ externă, 29, 32f internă, 29, 32f
Miopatie mitocondrialâ, 31b, 32f
sinteza hepatică de, 323, 332, 334f sinteza de complexul Golgi şi, 25, 26f, 35, 36, 37f hepatică, 332, 334f in reticulul endoplasmic rugos, 25, 26f, 33-34, 34f, 35f la nivelul poliribozomilor, 31, 33f, 34, 34f, 35f mitocondrială, 30 nucleolii şi, 56b spermatice specifice, 427b transmembranare, 23, 24, 24f, 25f
mitocondriali, 30
Spaţiu intermembranar, mitocondrial, 29, 31 f, 32f
Teorie chemiosmoticâ, a sintezei mitocondriale de ATP, 30, 32f
vezi şi tipurile specifice anomalii mitocondriale care afectează, 31b, 32f cardiac, 182, 182f, 197-198, 197f, 198f, 199f, 200f, 201f neted, 182, 182f, 198-202, 203f, 204f regenerarea, 202 scheletic, 182, 182-197, 182f, 183f vascular, 205, 206"
"308","mitocondrial","sinteza mitocondrială de, 29-30, 31f, 32f
leziunile/mutaţiile, 60 proliferarea celulară şi, 63b localizare, în celule şi ţesuturi, 10 mitocondrial, 30 replicare, în interfază, 58, 62f sinteză de (faza S), 58, 62f
poliribozomii şi, 31, 33f, 34 mitocondrial, 30 ribozomal, (ARNr), 31
Boli prin deficit mitocondrial, 31b, 32f
Citopatie mitocondrială, 50t
ampulare, 471, 472f funcţiile vestibulare ale, 472f, 473 mitocondriale, 29, 31f, 32f ale celulelor secretoare de steroizi, 88-89, 89f
capsulară (teritorială), 129, 129f, 130f extracelulară, 66, 66t. 91 a ţesutului cartilaginos, 128, 129, 129f. 130f a vaselor sanguine, boli care afectează, 207b interacţiunea celulelor cu, 115. 117f granule specifice ale eozinofilelor, 229 mitocondrialâ, 29. 30, 32f nucleară, 57 osoasă. 134, 134f, 136-137 sinteza de, 135 unghială, 370
Membrană mitocondrialâ externă, 29, 32f internă, 29, 32f
Miopatie mitocondrialâ, 31b, 32f
sinteza hepatică de, 323, 332, 334f sinteza de complexul Golgi şi, 25, 26f, 35, 36, 37f hepatică, 332, 334f in reticulul endoplasmic rugos, 25, 26f, 33-34, 34f, 35f la nivelul poliribozomilor, 31, 33f, 34, 34f, 35f mitocondrială, 30 nucleolii şi, 56b spermatice specifice, 427b transmembranare, 23, 24, 24f, 25f
mitocondriali, 30
Spaţiu intermembranar, mitocondrial, 29, 31 f, 32f
Teorie chemiosmoticâ, a sintezei mitocondriale de ATP, 30, 32f
vezi şi tipurile specifice anomalii mitocondriale care afectează, 31b, 32f cardiac, 182, 182f, 197-198, 197f, 198f, 199f, 200f, 201f neted, 182, 182f, 198-202, 203f, 204f regenerarea, 202 scheletic, 182, 182-197, 182f, 183f vascular, 205, 206"
"309","mitoză","în mitoză, 57, 58f, 61f
anomalii ale, 56b culturile celulare şi tisulare folosite pentru studiul, 9b asocierea cu lamina fibroasă a, 51, 53f duplicarea, în mitoză, 57-58, 58f efectuarea cariotipului, 55, 56b, 56f sexuali, 55 cromatinâ sexuală în identificarea, 55b
Diviziune celulară. vezi Mitoză
în mitoză, 43, 57, 58f. vezi şi Fus mitotic
Mitoză (diviziune celulară), 57-58, 58f, 59f, 60f centrozomii în timpul. 43 efectuarea cariotipului şi. 55, 56b, 56f"
"310","mitotic","alcaloizii antimitotici în, 43, 43b
Fus mitotic (de diviziune), 57, 58f, 61
Medicamente antimitotice afectarea microtubulilor de, 42-43. 43b afectarea tractului gastrointestinal de, 313b
în mitoză, 43, 57, 58f. vezi şi Fus mitotic"
"311","monocitopoieză","Monocitopoieză. 238"
"312","monocit","Celulă formatoare de colonii de monocite
Celulă formatoare de colonii de monocite şi granulocite (MGCFC), 239f
ale monocitelor, 233, 235f, 249 ale neutrofilelor, 228, 228t. 229b, 230f ale plachetelor, 236
Leucemii monocitare, 249b
monocite), 239f
monocite şi granulocite), 239f
Monocite, 93, 97t, 224t, 226, 227f, 233, 235f funcţii ale, 97t, 224, 233 numărul şi procentajul, 228t originea/diferenţierea/maturarea, 92f, 93. 95, 233, 239f, 249
Monocitopoieză. 238
Promonocite. 239f, 249"
"313","mononuclear","Fagocite. mononucleare. 93-96, 97t vezi şi
Sistem fagocitar mononuclear, 93-96, 97t. vezi şi Macrofage"
"314","motor","al neuronului motor, 154f, 195 degenerarea şi regenerarea, 179b, 180f
a miocardului, 197-198 a musculaturii netede, 198-199, 204f a musculaturii scheletice, 190f, 191194, 194f calciul şi, 190f, 191-192 ipoteza glisării filamentelor şi, 190f, 192-194, 194f unităţile motorii şi, 195 a plăgii, 93b
motorie), 154f, 194, 194f
Nervi motori. 153f, 173 musculatura scheletică inervată de, 194-195
Nervi vasomotori, inervaţia vaselor sanguine de către, 207
bipolari, 154f, 155, 155f retinieni, 458f, 464f degenerarea şi regenerarea fibrelor nervoase şi, 179, 179b, 180f motori (eferenţi), 153f, 154f, 156, 157, 175f multipolari, 154f . 155, 155f plasticitatea, 180 pseudounipolari, 154f, 155, 155f senzitivi (aferenţi), 153f, 156. 165. 175f
Placă motorie, 154f, 194, 194f
sinteza de, 25, 26f motorii, 43 nonhistonice, 54 periferice, 23, 24f, 225 peroxizomale, 40 anormale, boli asociate cu, 40b plasmatice, 223-224
Unitate motorie, 195"
"315","mucoid","în ţesutul mucoid, 121
Cordon ombilical, ţesut mucoid în (gelatină Wharton), 121
Ţesut mucoid, 118f, 121, 122f"
"316","mucoasă","Membrană mucoasă. vezi Mucoasă
Mucoasă a vezicii urinare şi căilor urinare, 389390, 389f, 390f bronşică, 345, 346f, 347f bronşiolară, 349 a tractului digestiv, 281, 282f a intestinului gros, 311, 313f a intestinului subţire, 298-300. 3001."
"317","mucos","Plex nervos Meissner (submucos), 281, 282f. 310f. 311"
